,URL_LENGTH,NUMBER_SPECIAL_CHARACTERS,CHARSET,SERVER,CONTENT_LENGTH,WHOIS_COUNTRY,WHOIS_STATEPRO,WHOIS_REGDATE,WHOIS_UPDATED_DATE,TCP_CONVERSATION_EXCHANGE,DIST_REMOTE_TCP_PORT,REMOTE_IPS,APP_BYTES,SOURCE_APP_PACKETS,REMOTE_APP_PACKETS,SOURCE_APP_BYTES,REMOTE_APP_BYTES,APP_PACKETS,DNS_QUERY_TIMES,Type,CHARSET1,SERVER1,WHOIS_COUNTRY1,WHOIS_STATEPRO1,WHOIS_REGDATE1,WHOIS_UPDATED_DATE1,TCP_CONVERSATION_EXCHANGE1,DIST_REMOTE_TCP_PORT1,REMOTE_IPS1,APP_BYTES1,SOURCE_APP_PACKETS1,REMOTE_APP_PACKETS1,SOURCE_APP_BYTES1,REMOTE_APP_BYTES1,APP_PACKETS1,DNS_QUERY_TIMES1
159,30,6,6,1,-1.0,1054,3,2,2,37,67,112,8,37,31,3,8,37,892.0,1,7,1,1103,3,2,2,39,69,128,8,38,42,3,8,38,976.0
160,30,6,544,295,14703.0,1054,9,2,1,10,77,70,8,10,42,4,8,10,892.0,1,676,386,1103,9,2,1,13,78,101,8,14,48,4,9,14,976.0
161,30,6,544,162,8751.0,1054,60,1,2,27,77,89,2,14,22,1,1,14,276.0,1,676,211,1103,61,1,2,36,78,97,2,19,29,1,1,19,309.0
162,30,6,151,110,324.0,1054,15,1,1,1,60,9,1,1,2,1,1,1,101.0,1,155,113,1103,15,1,1,1,60,9,1,1,2,1,1,1,142.0
163,30,7,382,295,-1.0,1054,369,13,18,16,7,148,1,10,15,1,1,10,171.0,1,427,386,1103,372,13,18,16,7,191,1,10,16,1,1,10,213.0
164,30,6,359,175,-1.0,1054,369,15,15,16,2,168,1,9,8,1,1,9,90.0,1,379,175,1103,372,15,15,16,2,183,1,9,8,1,1,9,105.0
165,30,6,382,175,-1.0,1054,369,33,36,3,3,21,1,2,10,1,1,2,12.0,1,427,175,1103,372,33,36,3,3,21,1,2,11,1,1,2,12.0
166,30,7,359,4,350.0,1054,56,3,4,25,54,28,1,16,20,1,1,16,276.0,1,379,4,1103,58,3,4,30,106,30,1,17,26,1,1,17,309.0
167,30,7,382,1,-1.0,1054,8,3,5,9,151,89,1,8,7,1,1,8,276.0,1,427,1,1103,8,3,5,10,151,97,1,10,7,1,1,10,309.0
168,30,8,544,88,-1.0,1054,369,1,1,593,763,593,593,593,590,590,593,593,892.0,1,676,94,1103,372,1,1,657,916,657,657,655,590,590,655,655,976.0
169,30,6,359,175,-1.0,1054,369,15,15,593,763,593,593,593,590,590,593,593,892.0,1,379,175,1103,372,15,15,657,916,657,657,655,590,590,655,655,976.0
170,30,7,382,295,-1.0,1054,369,13,18,593,763,593,593,593,590,590,593,593,892.0,1,427,386,1103,372,13,18,657,916,657,657,655,590,590,655,655,976.0
171,31,7,151,50,324.0,1054,369,0,0,42,763,148,0,23,26,0,0,23,276.0,0,155,51,1103,372,4,1,56,916,191,1,35,31,1,1,35,309.0
172,31,8,359,30,604.0,1054,369,25,31,593,763,593,593,593,590,590,593,593,892.0,1,379,30,1103,372,25,31,657,916,657,657,655,590,590,655,655,976.0
173,31,7,121,3,287.0,241,290,1,3,593,763,593,593,593,590,590,593,593,892.0,1,134,3,306,362,1,3,657,916,657,657,655,590,590,655,655,976.0
174,31,7,382,295,-1.0,1054,369,13,18,593,763,593,593,593,590,590,593,593,892.0,1,427,386,1103,372,13,18,657,916,657,657,655,590,590,655,655,976.0
175,31,8,359,295,65815.0,1054,15,11,12,593,763,593,593,593,590,590,593,593,892.0,1,379,386,1103,15,11,12,657,916,657,657,655,590,590,655,655,976.0
176,31,6,382,175,-1.0,1054,369,33,36,3,1,9,1,4,4,1,1,4,12.0,1,427,175,1103,372,33,36,3,1,9,1,4,4,1,1,4,12.0
177,31,6,544,1,-1.0,241,290,1,15,25,151,76,3,16,29,2,3,16,892.0,1,676,1,306,362,1,16,31,151,80,3,25,40,2,3,25,976.0
178,31,7,359,1,4075.0,82,43,2,2,45,151,148,20,39,34,8,20,39,892.0,1,379,1,84,45,2,2,48,151,191,20,42,40,8,20,42,976.0
179,31,8,121,24,287.0,9,1,1,1,44,763,70,1,16,31,1,1,16,276.0,1,134,25,10,1,1,1,48,916,101,2,25,42,1,1,25,309.0
180,31,7,359,162,-1.0,1054,75,13,26,13,16,8,1,12,10,1,1,12,276.0,1,379,211,1103,75,13,27,13,16,8,1,14,12,1,1,14,309.0
181,31,7,544,12,5132.0,1054,60,1,1,9,763,168,1,14,18,1,1,14,171.0,1,676,12,1103,61,1,1,10,916,183,1,14,18,1,1,14,213.0
182,31,6,151,50,324.0,1054,7,1,1,25,54,112,1,20,12,1,2,20,171.0,1,155,51,1103,7,1,1,30,106,128,2,26,15,1,2,26,213.0
183,31,6,151,110,324.0,241,290,76,79,19,8,168,1,24,27,1,1,24,276.0,1,155,113,306,362,127,139,26,8,183,1,26,31,1,1,26,309.0
184,31,6,382,295,-1.0,241,290,13,18,25,11,168,1,20,19,1,1,20,171.0,1,427,386,306,362,13,18,30,11,183,1,26,23,1,1,26,213.0
185,31,8,151,110,324.0,1054,60,1,1,1,763,168,1,1,1,1,1,1,101.0,1,155,113,1103,61,1,1,1,916,183,1,1,1,1,1,1,142.0
186,31,6,544,295,-1.0,1054,2,1,3,17,25,62,1,23,22,1,1,23,101.0,1,676,386,1103,3,1,3,18,26,67,1,28,24,1,1,28,142.0
187,31,7,382,175,-1.0,1054,369,33,36,5,2,21,1,8,6,1,1,8,12.0,1,427,175,1103,372,33,36,5,2,21,1,8,6,1,1,8,12.0
188,31,7,359,295,22004.0,1054,369,3,26,593,763,593,593,593,590,590,593,593,892.0,1,379,386,1103,372,3,27,657,916,657,657,655,590,590,655,655,976.0
189,31,6,382,295,-1.0,1054,369,13,18,593,763,593,593,593,590,590,593,593,892.0,1,427,386,1103,372,13,18,657,916,657,657,655,590,590,655,655,976.0
190,31,7,121,13,345.0,1054,9,1,2,593,763,593,593,593,590,590,593,593,892.0,1,134,15,1103,9,1,2,657,916,657,657,655,590,590,655,655,976.0
191,32,11,544,162,643.0,241,290,76,79,21,54,107,0,20,20,0,0,20,90.0,0,676,211,306,362,127,139,27,106,134,1,26,26,1,1,26,105.0
192,32,9,544,162,637.0,241,290,76,79,25,54,112,1,19,22,0,0,19,171.0,0,676,211,306,362,127,139,30,106,128,2,21,24,1,1,21,213.0
193,32,8,544,49,-1.0,1054,63,17,21,593,763,593,593,593,590,590,593,593,892.0,1,676,49,1103,65,17,21,657,916,657,657,655,590,590,655,655,976.0
194,32,6,382,175,34.0,1054,7,1,1,593,763,593,593,593,590,590,593,593,892.0,1,427,175,1103,7,1,1,657,916,657,657,655,590,590,655,655,976.0
195,32,8,544,49,-1.0,1054,63,17,21,593,763,593,593,593,590,590,593,593,892.0,1,676,49,1103,65,17,21,657,916,657,657,655,590,590,655,655,976.0
196,32,9,359,1,420762.0,241,290,1,79,23,49,62,1,14,20,1,1,14,101.0,1,379,1,306,362,1,139,26,53,67,1,19,26,1,1,19,142.0
197,32,8,382,295,1399.0,1054,369,1,5,593,763,593,593,593,590,590,593,593,892.0,1,427,386,1103,372,1,5,657,916,657,657,655,590,590,655,655,976.0
198,32,6,544,295,-1.0,82,1,1,2,593,763,593,593,593,590,590,593,593,892.0,1,676,386,84,1,1,2,657,916,657,657,655,590,590,655,655,976.0
199,32,7,544,162,-1.0,1054,75,1,2,593,763,593,593,593,590,590,593,593,892.0,1,676,211,1103,75,1,3,657,916,657,657,655,590,590,655,655,976.0
200,32,7,544,162,-1.0,1054,369,6,8,25,21,148,1,19,21,1,1,19,171.0,1,676,211,1103,372,7,8,30,21,191,1,21,25,1,1,21,213.0
201,32,7,382,175,-1.0,1054,369,33,36,5,3,107,1,4,5,1,1,4,12.0,1,427,175,1103,372,33,36,6,3,134,1,4,5,1,1,4,12.0
202,32,8,544,295,-1.0,241,290,2,2,19,763,112,1,19,11,1,1,19,276.0,1,676,386,306,362,2,2,23,916,128,1,22,11,1,1,22,309.0
203,32,6,359,175,-1.0,241,290,15,15,45,151,148,20,39,41,9,20,39,892.0,1,379,175,306,362,15,15,48,151,191,20,42,48,9,20,42,976.0
204,32,8,359,50,328.0,9,1,1,1,44,151,148,11,43,40,2,12,43,892.0,1,379,51,10,1,1,1,48,151,191,11,43,40,2,12,43,976.0
205,32,7,544,295,-1.0,1054,8,1,1,2,763,112,1,1,1,1,1,1,90.0,1,676,386,1103,8,1,1,2,916,128,1,1,1,1,1,1,105.0
206,32,8,151,110,324.0,241,290,1,1,21,21,89,2,23,23,1,2,23,892.0,1,155,113,306,362,1,1,30,21,97,2,35,27,1,2,35,976.0
207,32,6,121,1,199.0,1054,5,1,26,37,151,112,12,37,40,10,12,37,892.0,1,134,1,1103,5,1,27,39,151,128,12,38,40,10,12,38,976.0
208,32,8,121,295,334.0,2,2,1,1,47,54,112,3,16,22,1,2,16,101.0,1,134,386,2,2,1,1,53,106,128,3,20,25,1,2,20,142.0
209,32,7,121,3,287.0,1054,15,1,2,4,763,168,1,4,4,1,1,4,101.0,1,134,3,1103,15,1,2,4,916,183,1,4,4,1,1,4,142.0
210,32,7,359,295,20212.0,1054,369,3,26,8,7,9,1,10,12,1,1,10,171.0,1,379,386,1103,372,3,27,8,7,9,1,10,15,1,1,10,213.0
211,32,8,544,49,-1.0,1054,63,17,21,4,763,148,1,7,8,1,1,7,276.0,1,676,49,1103,65,17,21,4,916,191,1,8,10,1,1,8,309.0
212,32,8,544,49,-1.0,1054,63,17,21,19,77,112,1,19,20,1,1,19,276.0,1,676,49,1103,65,17,21,23,78,128,1,22,28,1,1,22,309.0
213,32,7,359,175,-1.0,241,290,1,3,42,763,168,1,23,29,1,1,23,276.0,1,379,175,306,362,1,3,56,916,183,2,35,40,1,1,35,309.0
214,32,7,544,49,11827.0,1054,369,47,47,8,77,107,1,11,15,1,1,11,276.0,1,676,49,1103,372,47,47,9,78,134,1,11,15,1,1,11,309.0
215,32,8,382,29,1108.0,1054,45,1,1,17,763,148,1,22,22,1,1,22,276.0,1,427,36,1103,57,1,1,18,916,191,1,26,24,1,1,26,309.0
216,32,7,151,175,324.0,1054,56,1,2,593,763,593,593,593,590,590,593,593,892.0,1,155,175,1103,58,1,2,657,916,657,657,655,590,590,655,655,976.0
217,33,11,544,162,646.0,241,290,76,79,17,54,107,0,22,12,0,1,22,276.0,0,676,211,306,362,127,139,18,106,134,1,26,18,1,2,26,309.0
218,33,9,544,162,637.0,241,290,76,79,25,54,107,0,8,20,0,0,8,90.0,0,676,211,306,362,127,139,30,106,134,1,14,26,1,1,14,105.0
219,33,9,544,162,640.0,241,290,76,79,19,54,107,0,18,21,0,0,18,171.0,0,676,211,306,362,127,139,26,106,134,1,23,25,1,1,23,213.0
220,33,9,544,162,643.0,241,290,76,79,45,763,112,0,39,34,0,0,39,892.0,0,676,211,306,362,127,139,48,916,128,2,42,40,2,2,42,976.0
221,33,9,544,162,-1.0,241,290,0,79,25,54,62,1,22,23,0,0,22,276.0,0,676,211,306,362,1,139,30,106,67,3,26,27,2,2,26,309.0
222,33,11,359,162,-1.0,241,290,0,0,47,763,148,0,21,26,0,0,21,276.0,0,379,211,306,362,1,1,53,916,191,2,24,31,1,1,24,309.0
223,33,7,359,88,-1.0,1054,75,30,1,593,763,593,593,593,590,590,593,593,892.0,1,379,94,1103,75,30,1,657,916,657,657,655,590,590,655,655,976.0
224,33,8,544,49,-1.0,1054,63,17,21,593,763,593,593,593,590,590,593,593,892.0,1,676,49,1103,65,17,21,657,916,657,657,655,590,590,655,655,976.0
225,33,8,544,49,-1.0,1054,63,17,21,593,763,593,593,593,590,590,593,593,892.0,1,676,49,1103,65,17,21,657,916,657,657,655,590,590,655,655,976.0
226,33,6,359,175,-1.0,1054,369,15,15,593,763,593,593,593,590,590,593,593,892.0,1,379,175,1103,372,15,15,657,916,657,657,655,590,590,655,655,976.0
227,33,6,121,295,-1.0,11,2,1,7,593,763,593,593,593,590,590,593,593,892.0,1,134,386,11,2,1,7,657,916,657,657,655,590,590,655,655,976.0
228,33,6,359,3,19890.0,82,4,1,5,593,763,593,593,593,590,590,593,593,892.0,1,379,3,84,4,1,5,657,916,657,657,655,590,590,655,655,976.0
229,33,8,359,5,-1.0,1054,45,4,5,593,763,593,593,593,590,590,593,593,892.0,1,379,5,1103,57,4,5,657,916,657,657,655,590,590,655,655,976.0
230,33,9,359,175,18302.0,1054,369,3,1,593,763,593,593,593,590,590,593,593,892.0,1,379,175,1103,372,3,1,657,916,657,657,655,590,590,655,655,976.0
231,33,7,121,295,318.0,11,5,1,7,593,763,593,593,593,590,590,593,593,892.0,1,134,386,11,5,1,8,657,916,657,657,655,590,590,655,655,976.0
232,33,8,544,49,-1.0,1054,63,17,21,2,49,62,1,4,6,1,1,4,276.0,1,676,49,1103,65,17,21,3,49,67,1,4,7,1,1,4,309.0
233,33,7,121,1,-1.0,241,290,1,1,45,151,148,9,39,41,1,9,39,892.0,1,134,1,306,362,1,1,48,151,191,9,42,48,1,9,42,976.0
234,33,6,359,295,-1.0,1054,9,1,1,42,49,112,5,30,34,2,5,30,892.0,1,379,386,1103,9,1,1,56,53,128,5,32,40,2,5,32,976.0
235,33,8,544,1,-1.0,1054,369,59,59,12,16,89,1,7,10,1,1,7,90.0,1,676,1,1103,372,59,59,12,17,97,1,8,12,1,1,8,105.0
236,33,7,544,49,60722.0,1054,369,47,47,45,77,168,7,39,34,1,7,39,892.0,1,676,49,1103,372,47,47,48,78,183,7,42,40,1,7,42,976.0
237,33,6,544,1,-1.0,1054,56,1,1,47,67,107,4,36,31,1,4,36,892.0,1,676,1,1103,58,1,1,53,69,134,4,38,42,1,4,38,976.0
238,33,6,382,1,-1.0,1054,60,1,1,44,67,148,9,43,40,3,9,43,892.0,1,427,1,1103,61,1,2,48,69,191,9,43,40,3,9,43,976.0
239,33,8,544,49,-1.0,1054,63,17,21,32,67,112,3,16,34,3,2,16,892.0,1,676,49,1103,65,17,21,35,69,128,3,20,40,3,2,20,976.0
240,33,6,544,50,39.0,1054,2,1,2,19,54,112,1,19,15,1,1,19,276.0,1,676,51,1103,2,1,2,23,106,128,1,22,16,1,1,22,309.0
241,33,8,544,6,1371.0,2,290,2,2,23,763,168,2,16,19,1,1,16,90.0,1,676,6,2,362,2,2,30,916,183,2,17,23,1,1,17,105.0
242,33,7,544,4,-1.0,1054,75,4,7,1,1,76,1,2,1,1,1,2,171.0,1,676,4,1103,75,4,8,1,1,80,1,2,1,1,1,2,213.0
243,33,6,382,295,-1.0,1054,369,13,18,593,763,593,593,593,590,590,593,593,892.0,1,427,386,1103,372,13,18,657,916,657,657,655,590,590,655,655,976.0
244,34,11,544,162,655.0,241,290,76,79,9,49,62,1,12,19,0,0,12,90.0,0,676,211,306,362,127,139,10,53,67,2,13,23,1,1,13,105.0
245,34,11,544,162,649.0,241,290,76,79,27,54,107,0,15,24,0,0,15,171.0,0,676,211,306,362,127,139,36,106,134,1,21,27,1,1,21,213.0
246,34,9,382,88,-1.0,0,0,0,3,19,763,168,0,12,8,0,0,12,171.0,0,427,94,4,4,1,7,23,916,183,1,14,9,1,1,14,213.0
247,34,9,121,295,214.0,241,290,76,79,25,763,112,0,23,12,0,0,23,101.0,0,134,386,306,362,127,139,31,916,128,2,35,18,1,1,35,142.0
248,34,6,544,29,18298.0,1054,1,1,42,593,763,593,593,593,590,590,593,593,892.0,1,676,36,1103,1,1,42,657,916,657,657,655,590,590,655,655,976.0
249,34,7,151,110,324.0,15,290,1,3,593,763,593,593,593,590,590,593,593,892.0,1,155,113,19,362,1,3,657,916,657,657,655,590,590,655,655,976.0
250,34,7,382,175,1819.0,1054,369,21,22,593,763,593,593,593,590,590,593,593,892.0,1,427,175,1103,372,21,22,657,916,657,657,655,590,590,655,655,976.0
251,34,7,382,175,1819.0,1054,369,21,22,18,5,148,1,11,8,1,1,11,90.0,1,427,175,1103,372,21,22,18,5,191,1,11,10,1,1,11,105.0
252,34,8,359,5,-1.0,1054,45,4,5,593,763,593,593,593,590,590,593,593,892.0,1,379,5,1103,57,4,5,657,916,657,657,655,590,590,655,655,976.0
253,34,6,359,175,-1.0,1054,369,15,15,593,763,593,593,593,590,590,593,593,892.0,1,379,175,1103,372,15,15,657,916,657,657,655,590,590,655,655,976.0
254,34,7,382,1,-1.0,82,2,1,3,593,763,593,593,593,590,590,593,593,892.0,1,427,3,84,2,1,5,657,916,657,657,655,590,590,655,655,976.0
255,34,7,544,162,-1.0,1054,369,6,8,593,763,593,593,593,590,590,593,593,892.0,1,676,211,1103,372,7,8,657,916,657,657,655,590,590,655,655,976.0
256,34,7,359,2,6474.0,1054,2,1,1,37,151,112,8,37,31,3,8,37,892.0,1,379,2,1103,2,1,1,39,151,128,8,38,42,3,8,38,976.0
257,34,7,359,162,-1.0,82,43,1,1,47,60,107,11,36,29,5,11,36,892.0,1,379,211,84,45,1,1,53,60,134,11,38,39,5,11,38,976.0
258,34,6,359,175,-1.0,241,290,15,15,10,31,41,1,9,40,10,1,9,892.0,1,379,175,306,362,15,15,11,31,42,1,11,40,10,1,11,976.0
259,34,7,544,88,-1.0,9,1,1,2,26,151,70,20,22,41,24,20,22,892.0,1,676,94,10,1,1,2,28,151,101,20,25,48,24,20,25,976.0
260,34,9,382,295,1486.0,15,290,1,1,44,151,148,18,43,41,24,18,43,892.0,1,427,386,19,362,1,1,48,151,191,18,43,48,24,18,43,976.0
261,34,9,544,1,10892.0,241,290,1,1,26,151,70,20,22,42,31,20,22,892.0,1,676,1,306,362,1,1,28,151,101,20,25,48,31,20,25,976.0
262,34,9,382,2,-1.0,1054,63,17,21,45,151,148,20,39,41,9,20,39,892.0,1,427,2,1103,65,17,21,48,151,191,20,42,48,9,20,42,976.0
263,34,8,359,6,7255.0,241,290,2,2,23,54,148,1,29,20,1,1,29,171.0,1,379,6,306,362,2,2,26,106,191,2,31,26,1,1,31,213.0
264,34,7,544,49,6608.0,1054,369,47,47,5,763,168,1,7,8,1,1,7,276.0,1,676,49,1103,372,47,47,5,916,183,1,7,11,1,1,7,309.0
265,34,6,359,175,-1.0,1054,369,15,15,10,5,41,2,11,11,2,3,11,90.0,1,379,175,1103,372,15,15,11,5,42,2,11,11,2,3,11,105.0
266,34,9,382,3,111.0,1054,45,1,3,21,763,107,1,29,19,1,1,29,101.0,1,427,4,1103,57,1,3,24,916,134,1,31,23,1,1,31,142.0
267,34,6,382,295,-1.0,1054,369,13,18,19,10,148,1,8,18,1,1,8,171.0,1,427,386,1103,372,13,18,23,10,191,1,14,18,1,1,14,213.0
268,34,8,382,162,996.0,1054,369,2,5,42,763,148,1,23,29,1,1,23,276.0,1,427,211,1103,372,2,5,56,916,191,1,35,39,1,1,35,309.0
269,34,7,382,162,1501.0,1054,11,1,1,25,151,25,2,20,11,1,1,20,171.0,1,427,211,1103,11,1,1,30,151,25,2,26,11,1,1,26,213.0
270,34,7,359,1,-1.0,1054,9,1,2,593,763,593,593,593,590,590,593,593,892.0,1,379,1,1103,9,1,2,657,916,657,657,655,590,590,655,655,976.0
271,34,7,382,295,-1.0,1054,369,13,18,593,763,593,593,593,590,590,593,593,892.0,1,427,386,1103,372,13,18,657,916,657,657,655,590,590,655,655,976.0
272,34,6,151,50,324.0,1054,56,1,1,593,763,593,593,593,590,590,593,593,892.0,1,155,51,1103,58,1,1,657,916,657,657,655,590,590,655,655,976.0
273,35,9,382,295,7314.0,241,290,0,0,11,763,168,0,5,8,0,1,5,171.0,0,427,386,306,362,3,4,13,916,183,2,7,11,2,3,7,213.0
274,35,9,382,295,7314.0,241,290,0,0,11,763,148,0,5,8,0,1,5,171.0,0,427,386,306,362,3,4,13,916,191,2,7,11,2,3,7,213.0
275,35,11,544,295,-1.0,82,43,0,0,19,763,148,0,19,13,0,0,19,101.0,0,676,386,84,45,1,4,26,916,191,1,21,17,1,1,21,142.0
276,35,11,544,162,652.0,241,290,76,79,27,54,107,0,15,22,0,0,15,171.0,0,676,211,306,362,127,139,36,106,134,1,21,29,1,1,21,213.0
277,35,11,544,162,652.0,241,290,76,79,21,54,107,0,20,20,0,0,20,90.0,0,676,211,306,362,127,139,24,106,134,1,26,26,1,1,26,105.0
278,35,9,544,162,646.0,241,290,76,79,25,54,107,0,23,29,0,0,23,276.0,0,676,211,306,362,127,139,32,106,134,2,28,40,2,2,28,309.0
279,35,11,544,162,652.0,241,290,76,79,23,54,107,0,18,21,0,0,18,171.0,0,676,211,306,362,127,139,30,106,134,2,23,25,1,2,23,213.0
280,35,11,544,162,652.0,241,290,76,79,19,54,107,0,18,16,0,0,18,171.0,0,676,211,306,362,127,139,26,106,134,1,23,21,2,1,23,213.0
281,35,11,544,162,652.0,241,290,76,79,23,54,107,0,18,16,0,0,18,171.0,0,676,211,306,362,127,139,30,106,134,2,23,21,2,2,23,213.0
282,35,11,544,162,652.0,241,290,76,79,25,54,107,1,8,20,0,0,8,90.0,0,676,211,306,362,127,139,30,106,134,2,14,28,1,1,14,105.0
283,35,8,382,88,-1.0,0,0,0,3,27,54,148,0,15,27,0,0,15,171.0,0,427,94,4,4,3,7,36,106,191,1,21,31,1,1,21,213.0
284,35,9,382,2,-1.0,3,3,2,4,593,763,593,593,593,590,590,593,593,892.0,1,427,3,3,3,2,12,657,916,657,657,655,590,590,655,655,976.0
285,35,8,544,1,4685.0,1054,369,59,59,593,763,593,593,593,590,590,593,593,892.0,1,676,1,1103,372,59,59,657,916,657,657,655,590,590,655,655,976.0
286,35,8,359,5,-1.0,1054,45,4,5,593,763,593,593,593,590,590,593,593,892.0,1,379,5,1103,57,4,5,657,916,657,657,655,590,590,655,655,976.0
287,35,6,151,50,324.0,241,290,1,15,21,7,62,1,18,20,1,1,18,101.0,1,155,51,306,362,1,16,27,7,67,1,23,28,1,1,23,142.0
288,35,8,544,49,-1.0,1054,63,17,21,21,54,112,1,18,20,1,1,18,276.0,1,676,49,1103,65,17,21,24,106,128,1,23,28,1,1,23,309.0
289,35,9,151,110,324.0,1054,369,2,4,5,21,89,1,7,5,1,1,7,276.0,1,155,113,1103,372,2,4,6,21,97,1,7,5,1,1,7,309.0
290,35,9,359,162,39362.0,5,8,5,5,45,151,148,9,39,42,31,9,39,892.0,1,379,211,5,8,5,5,48,151,191,9,42,48,31,9,42,976.0
291,35,7,359,162,-1.0,1054,75,13,26,26,151,70,20,22,42,31,20,22,892.0,1,379,211,1103,75,13,27,28,151,101,20,25,48,31,20,25,976.0
292,35,9,544,295,-1.0,1054,56,1,5,45,151,148,20,39,34,8,20,39,892.0,1,676,386,1103,58,1,5,48,151,191,20,42,40,8,20,42,976.0
293,35,10,359,30,-1.0,1054,369,25,31,32,31,112,1,16,29,1,1,16,892.0,1,379,30,1103,372,25,31,35,31,128,1,20,40,1,1,20,976.0
294,35,7,544,2,14462.0,82,43,1,1,47,60,89,11,36,41,24,11,36,892.0,1,676,2,84,45,1,1,53,60,97,11,38,48,24,11,38,976.0
295,35,9,544,295,-1.0,241,290,76,79,45,67,148,20,39,34,8,20,39,892.0,1,676,386,306,362,127,139,48,69,191,20,42,40,8,20,42,976.0
296,35,8,544,49,-1.0,1054,63,17,21,21,16,21,1,15,19,2,1,15,892.0,1,676,49,1103,65,17,21,24,17,21,1,21,23,2,1,21,976.0
297,35,7,121,1,289.0,15,290,1,1,44,67,168,11,43,34,3,12,43,892.0,1,134,1,19,362,1,1,48,69,183,11,43,40,3,12,43,976.0
298,35,6,151,110,324.0,1054,20,1,1,25,25,107,1,20,19,1,1,20,171.0,1,155,113,1103,23,1,1,30,26,134,1,26,23,1,1,26,213.0
299,35,7,544,49,38115.0,1054,369,47,47,5,151,76,1,10,8,1,1,10,276.0,1,676,49,1103,372,47,47,5,151,80,1,10,8,1,1,10,309.0
300,35,8,544,49,-1.0,1054,63,17,21,5,763,168,1,16,11,1,1,16,171.0,1,676,49,1103,65,17,21,6,916,183,1,18,11,1,1,18,213.0
301,35,9,544,88,-1.0,241,290,1,1,25,77,89,1,23,22,1,1,23,276.0,1,676,94,306,362,1,1,32,78,97,1,28,29,1,1,28,309.0
302,35,9,382,175,-1.0,1054,369,33,36,12,4,89,2,4,6,1,1,4,12.0,1,427,175,1103,372,33,36,13,4,97,2,4,7,1,1,4,12.0
303,35,7,544,49,8813.0,1054,369,47,47,3,60,112,1,5,11,1,1,5,276.0,1,676,49,1103,372,47,47,4,60,128,1,7,11,1,1,7,309.0
304,35,8,382,295,1002.0,4,4,4,5,12,49,62,1,7,6,1,1,7,276.0,1,427,386,4,4,4,5,12,53,67,1,7,6,1,1,7,309.0
305,35,7,359,295,16875.0,1054,75,2,3,593,763,593,593,593,590,590,593,593,892.0,1,379,386,1103,75,2,3,657,916,657,657,655,590,590,655,655,976.0
306,35,8,544,49,-1.0,1054,63,17,21,9,54,107,1,8,18,1,1,8,276.0,1,676,49,1103,65,17,21,10,106,134,1,14,18,1,1,14,309.0
307,35,7,121,295,330.0,241,290,1,2,25,31,62,1,22,27,1,1,22,101.0,1,134,386,306,362,1,2,27,31,67,1,26,31,1,1,26,142.0
308,35,6,359,175,-1.0,1054,369,15,15,593,763,593,593,593,590,590,593,593,892.0,1,379,175,1103,372,15,15,657,916,657,657,655,590,590,655,655,976.0
309,35,8,382,295,1002.0,4,4,4,5,593,763,593,593,593,590,590,593,593,892.0,1,427,386,4,4,4,5,657,916,657,657,655,590,590,655,655,976.0
310,36,10,544,162,655.0,241,290,76,79,1,8,41,0,1,0,0,0,1,0.0,0,676,211,306,362,127,139,2,9,42,1,2,1,1,1,2,1.0
311,36,11,544,162,655.0,241,290,76,79,42,54,107,2,23,29,0,0,23,276.0,0,676,211,306,362,127,139,56,106,134,4,35,39,2,2,35,309.0
312,36,11,544,162,655.0,241,290,76,79,23,54,76,0,29,22,0,0,29,171.0,0,676,211,306,362,127,139,26,106,80,1,31,29,1,1,31,213.0
313,36,9,544,162,646.0,241,290,76,79,21,54,112,0,16,29,0,0,16,276.0,0,676,211,306,362,127,139,30,106,128,4,21,40,2,2,21,309.0
314,36,11,544,162,655.0,241,290,76,79,21,54,107,0,20,27,0,0,20,90.0,0,676,211,306,362,127,139,24,106,134,1,26,31,1,1,26,105.0
315,36,11,544,162,655.0,241,290,76,79,23,54,107,0,16,27,0,1,16,90.0,0,676,211,306,362,127,139,30,106,134,1,17,31,1,2,17,105.0
316,36,8,382,88,-1.0,0,0,0,3,37,763,112,0,36,29,0,0,36,101.0,0,427,94,4,4,3,7,39,916,128,1,38,39,1,1,38,142.0
317,36,8,382,162,10133.0,1054,369,2,5,593,763,593,593,593,590,590,593,593,892.0,1,427,211,1103,372,2,5,657,916,657,657,655,590,590,655,655,976.0
318,36,8,151,110,324.0,241,290,1,2,593,763,593,593,593,590,590,593,593,892.0,1,155,113,306,362,1,2,657,916,657,657,655,590,590,655,655,976.0
319,36,7,382,29,-1.0,1054,5,1,2,593,763,593,593,593,590,590,593,593,892.0,1,427,36,1103,5,1,3,657,916,657,657,655,590,590,655,655,976.0
320,36,6,382,29,1108.0,1054,369,1,10,593,763,593,593,593,590,590,593,593,892.0,1,427,36,1103,372,1,10,657,916,657,657,655,590,590,655,655,976.0
321,36,7,151,110,324.0,1054,6,1,2,593,763,593,593,593,590,590,593,593,892.0,1,155,113,1103,6,1,2,657,916,657,657,655,590,590,655,655,976.0
322,36,7,382,175,-1.0,1054,369,33,36,593,763,593,593,593,590,590,593,593,892.0,1,427,175,1103,372,33,36,657,916,657,657,655,590,590,655,655,976.0
323,36,8,382,162,-1.0,7,1,2,12,19,77,62,1,19,19,1,1,19,101.0,1,427,211,10,1,2,12,26,78,67,1,21,23,1,1,21,142.0
